time,latitude(degrees),longitudes(degrees),altitude(meters),n_sats,flags
19691231_191733,37.4290766116,-122.1734602598,69.6925632835, 9, 1
19691231_191733,37.4290766116,-122.1734602598,69.6925632835, 9, 1
19691231_191733,37.4290325636,-122.1734474315,68.6716794185, 9, 0
19691231_191733,37.4290325636,-122.1734474315,68.6716794185, 9, 0
19691231_191733,37.4290325636,-122.1734474315,68.6716794185, 9, 0
19691231_191733,37.4290325636,-122.1734474315,68.6716794185, 9, 0
19691231_191733,37.4290744236,-122.1734516479,69.6917767601, 9, 1
19691231_191733,37.4290744236,-122.1734516479,69.6917767601, 9, 1
19691231_191733,37.4290744236,-122.1734516479,69.6917767601, 9, 1
19691231_191733,37.4290744236,-122.1734516479,69.6917767601, 9, 1
19691231_191733,37.4290825267,-122.1734397837,72.8533632583, 9, 0
19691231_191733,37.4290825267,-122.1734397837,72.8533632583, 9, 0
19691231_191733,37.4290825267,-122.1734397837,72.8533632583, 9, 0
19691231_191733,37.4290825267,-122.1734397837,72.8533632583, 9, 0
19691231_191733,37.4290722907,-122.1734430143,69.6910100101, 9, 1
19691231_191733,37.4290722907,-122.1734430143,69.6910100101, 9, 1
19691231_191733,37.4290722907,-122.1734430143,69.6910100101, 9, 1
19691231_191733,37.4290587852,-122.1734101126,70.2213618861, 9, 0
19691231_191733,37.4290587852,-122.1734101126,70.2213618861, 9, 0
19691231_191733,37.4290587852,-122.1734101126,70.2213618861, 9, 0
19691231_191733,37.4290587852,-122.1734101126,70.2213618861, 9, 0
19691231_191733,37.4290702129,-122.1734343596,69.6902630856, 9, 1
19691231_191733,37.4290702129,-122.1734343596,69.6902630856, 9, 1
19691231_191734,37.4290702129,-122.1734343596,69.6902630856, 9, 1
19691231_191734,37.4290703079,-122.1734423333,69.5642077033, 9, 0
19691231_191734,37.4290703079,-122.1734423333,69.5642077033, 9, 0
19691231_191734,37.4290703079,-122.1734423333,69.5642077033, 9, 0
19691231_191734,37.4290703079,-122.1734423333,69.5642077033, 9, 0
19691231_191734,37.4290681904,-122.1734256843,69.6895360315, 9, 1
19691231_191734,37.4290681904,-122.1734256843,69.6895360315, 9, 1
19691231_191734,37.4290681904,-122.1734256843,69.6895360315, 9, 1
19691231_191734,37.4290647033,-122.1733946765,69.8741620144, 9, 0
19691231_191734,37.4290647033,-122.1733946765,69.8741620144, 9, 0
19691231_191734,37.4290647033,-122.1733946765,69.8741620144, 9, 0
19691231_191734,37.4290647033,-122.1733946765,69.8741620144, 9, 0
19691231_191734,37.4290647033,-122.1733946765,69.8741620144, 9, 0
19691231_191734,37.4290662233,-122.1734169890,69.6888288968, 9, 1
19691231_191734,37.4290662233,-122.1734169890,69.6888288968, 9, 1
19691231_191734,37.4290662233,-122.1734169890,69.6888288968, 9, 1
19691231_191734,37.4290662233,-122.1734169890,69.6888288968, 9, 1
19691231_191734,37.4290527907,-122.1733879397,68.7250471049, 9, 0
19691231_191734,37.4290527907,-122.1733879397,68.7250471049, 9, 0
19691231_191734,37.4290527907,-122.1733879397,68.7250471049, 9, 0
19691231_191734,37.4290527907,-122.1733879397,68.7250471049, 9, 0
19691231_191734,37.4290643118,-122.1734082742,69.6881417267, 9, 1
19691231_191734,37.4290643118,-122.1734082742,69.6881417267, 9, 1
19691231_191734,37.4290643118,-122.1734082742,69.6881417267, 9, 1
19691231_191734,37.4290539715,-122.1734140378,71.1488804397, 9, 0
19691231_191734,37.4290539715,-122.1734140378,71.1488804397, 9, 0
19691231_191734,37.4290539715,-122.1734140378,71.1488804397, 9, 0
19691231_191734,37.4290539715,-122.1734140378,71.1488804397, 9, 0
19691231_191734,37.4290624559,-122.1733995406,69.6874745639, 9, 1
19691231_191734,37.4290624559,-122.1733995406,69.6874745639, 9, 1
19691231_191734,37.4290624559,-122.1733995406,69.6874745639, 9, 1
19691231_191734,37.4290624559,-122.1733995406,69.6874745639, 9, 1
19691231_191734,37.4290712312,-122.1733901061,70.2527090053, 9, 0
19691231_191734,37.4290712312,-122.1733901061,70.2527090053, 9, 0
19691231_191734,37.4290712312,-122.1733901061,70.2527090053, 9, 0
19691231_191734,37.4290712312,-122.1733901061,70.2527090053, 9, 0
19691231_191734,37.4290606557,-122.1733907886,69.6868274531, 9, 1
19691231_191734,37.4290606557,-122.1733907886,69.6868274531, 9, 1
19691231_191735,37.4290606557,-122.1733907886,69.6868274531, 9, 1
19691231_191735,37.4290683579,-122.1733990311,69.6060612132, 9, 0
19691231_191735,37.4290683579,-122.1733990311,69.6060612132, 9, 0
19691231_191735,37.4290683579,-122.1733990311,69.6060612132, 9, 0
19691231_191735,37.4290683579,-122.1733990311,69.6060612132, 9, 0
19691231_191735,37.4290589115,-122.1733820189,69.6862004333, 9, 1
19691231_191735,37.4290589115,-122.1733820189,69.6862004333, 9, 1
19691231_191735,37.4290589115,-122.1733820189,69.6862004333, 9, 1
19691231_191735,37.4290596452,-122.1733632256,67.4447866072, 9, 0
19691231_191735,37.4290596452,-122.1733632256,67.4447866072, 9, 0
19691231_191735,37.4290596452,-122.1733632256,67.4447866072, 9, 0
19691231_191735,37.4290596452,-122.1733632256,67.4447866072, 9, 0
19691231_191735,37.4290572233,-122.1733732319,69.6855935446, 9, 1
19691231_191735,37.4290572233,-122.1733732319,69.6855935446, 9, 1
19691231_191735,37.4290572233,-122.1733732319,69.6855935446, 9, 1
19691231_191735,37.4290572233,-122.1733732319,69.6855935446, 9, 1
19691231_191735,37.4290679042,-122.1733605066,69.6092431020, 9, 0
19691231_191735,37.4290679042,-122.1733605066,69.6092431020, 9, 0
19691231_191735,37.4290679042,-122.1733605066,69.6092431020, 9, 0
19691231_191735,37.4290679042,-122.1733605066,69.6092431020, 9, 0
19691231_191735,37.4290555912,-122.1733644283,69.6850068284, 9, 1
19691231_191735,37.4290555912,-122.1733644283,69.6850068284, 9, 1
19691231_191735,37.4290555912,-122.1733644283,69.6850068284, 9, 1
19691231_191735,37.4290285267,-122.1733472700,68.1894635067, 9, 0
19691231_191735,37.4290285267,-122.1733472700,68.1894635067, 9, 0
19691231_191735,37.4290285267,-122.1733472700,68.1894635067, 9, 0
19691231_191735,37.4290285267,-122.1733472700,68.1894635067, 9, 0
19691231_191735,37.4290540153,-122.1733556085,69.6844403194, 9, 1
19691231_191735,37.4290540153,-122.1733556085,69.6844403194, 9, 1
19691231_191735,37.4290540153,-122.1733556085,69.6844403194, 9, 1
19691231_191735,37.4290540153,-122.1733556085,69.6844403194, 9, 1
19691231_191735,37.4290472849,-122.1733540850,69.4028080253, 9, 0
19691231_191735,37.4290472849,-122.1733540850,69.4028080253, 9, 0
19691231_191735,37.4290472849,-122.1733540850,69.4028080253, 9, 0
19691231_191735,37.4290472849,-122.1733540850,69.4028080253, 9, 0
19691231_191735,37.4290524957,-122.1733467733,69.6838940563, 9, 1
19691231_191735,37.4290524957,-122.1733467733,69.6838940563, 9, 1
19691231_191736,37.4290524957,-122.1733467733,69.6838940563, 9, 1
19691231_191736,37.4290532123,-122.1733433493,72.0836868786, 9, 0
19691231_191736,37.4290532123,-122.1733433493,72.0836868786, 9, 0
19691231_191736,37.4290532123,-122.1733433493,72.0836868786, 9, 0
19691231_191736,37.4290532123,-122.1733433493,72.0836868786, 9, 0
19691231_191736,37.4290510325,-122.1733379231,69.6833680730, 9, 1
19691231_191736,37.4290510325,-122.1733379231,69.6833680730, 9, 1
19691231_191736,37.4290510325,-122.1733379231,69.6833680730, 9, 1
19691231_191736,37.4290585677,-122.1733151643,70.9001748277, 9, 0
19691231_191736,37.4290585677,-122.1733151643,70.9001748277, 9, 0
19691231_191736,37.4290585677,-122.1733151643,70.9001748277, 9, 0
19691231_191736,37.4290585677,-122.1733151643,70.9001748277, 9, 0
19691231_191736,37.4290585677,-122.1733151643,70.9001748277, 9, 0
19691231_191736,37.4290496258,-122.1733290585,69.6828624044, 9, 1
19691231_191736,37.4290496258,-122.1733290585,69.6828624044, 9, 1
19691231_191736,37.4290496258,-122.1733290585,69.6828624044, 9, 1
19691231_191736,37.4290496258,-122.1733290585,69.6828624044, 9, 1
19691231_191736,37.4290430484,-122.1733205559,70.1820782602, 9, 0
19691231_191736,37.4290430484,-122.1733205559,70.1820782602, 9, 0
19691231_191736,37.4290430484,-122.1733205559,70.1820782602, 9, 0
19691231_191736,37.4290430484,-122.1733205559,70.1820782602, 9, 0
19691231_191736,37.4290482758,-122.1733201801,69.6823770799, 9, 1
19691231_191736,37.4290482758,-122.1733201801,69.6823770799, 9, 1
19691231_191736,37.4290482758,-122.1733201801,69.6823770799, 9, 1
19691231_191736,37.4290459508,-122.1733266061,71.6388097063, 9, 0
19691231_191736,37.4290459508,-122.1733266061,71.6388097063, 9, 0
19691231_191736,37.4290459508,-122.1733266061,71.6388097063, 9, 0
19691231_191736,37.4290459508,-122.1733266061,71.6388097063, 9, 0
19691231_191736,37.4290469824,-122.1733112884,69.6819121330, 9, 1
19691231_191736,37.4290469824,-122.1733112884,69.6819121330, 9, 1
19691231_191736,37.4290469824,-122.1733112884,69.6819121330, 9, 1
19691231_191736,37.4290434127,-122.1733107032,70.8730277386, 9, 0
19691231_191736,37.4290434127,-122.1733107032,70.8730277386, 9, 0
19691231_191736,37.4290434127,-122.1733107032,70.8730277386, 9, 0
19691231_191736,37.4290434127,-122.1733107032,70.8730277386, 9, 0
19691231_191736,37.4290457458,-122.1733023840,69.6814675903, 9, 1
19691231_191736,37.4290457458,-122.1733023840,69.6814675903, 9, 1
19691231_191736,37.4290457458,-122.1733023840,69.6814675903, 9, 1
19691231_191737,37.4290457458,-122.1733023840,69.6814675903, 9, 1
19691231_191737,37.4290556177,-122.1732950199,68.2738131028, 9, 0
19691231_191737,37.4290556177,-122.1732950199,68.2738131028, 9, 0
19691231_191737,37.4290556177,-122.1732950199,68.2738131028, 9, 0
19691231_191737,37.4290556177,-122.1732950199,68.2738131028, 9, 0
19691231_191737,37.4290445660,-122.1732934675,69.6810434851, 9, 1
19691231_191737,37.4290445660,-122.1732934675,69.6810434851, 9, 1
19691231_191737,37.4290445660,-122.1732934675,69.6810434851, 9, 1
19691231_191737,37.4290310348,-122.1732962445,69.4923552341, 9, 0
19691231_191737,37.4290310348,-122.1732962445,69.4923552341, 9, 0
19691231_191737,37.4290310348,-122.1732962445,69.4923552341, 9, 0
19691231_191737,37.4290310348,-122.1732962445,69.4923552341, 9, 0
19691231_191737,37.4290434432,-122.1732845395,69.6806398418, 9, 1
19691231_191737,37.4290434432,-122.1732845395,69.6806398418, 9, 1
19691231_191737,37.4290434432,-122.1732845395,69.6806398418, 9, 1
19691231_191737,37.4290434432,-122.1732845395,69.6806398418, 9, 1
19691231_191737,37.4290323861,-122.1732562903,66.7068328342, 9, 0
19691231_191737,37.4290323861,-122.1732562903,66.7068328342, 9, 0
19691231_191737,37.4290323861,-122.1732562903,66.7068328342, 9, 0
19691231_191737,37.4290323861,-122.1732562903,66.7068328342, 9, 0
19691231_191737,37.4290423773,-122.1732756005,69.6802566864, 9, 1
19691231_191737,37.4290423773,-122.1732756005,69.6802566864, 9, 1
19691231_191737,37.4290423773,-122.1732756005,69.6802566864, 9, 1
19691231_191737,37.4290622155,-122.1732492425,72.3609311065, 9, 0
19691231_191737,37.4290622155,-122.1732492425,72.3609311065, 9, 0
19691231_191737,37.4290622155,-122.1732492425,72.3609311065, 9, 0
19691231_191737,37.4290622155,-122.1732492425,72.3609311065, 9, 0
19691231_191737,37.4290413685,-122.1732666510,69.6798940432, 9, 1
19691231_191737,37.4290413685,-122.1732666510,69.6798940432, 9, 1
19691231_191737,37.4290413685,-122.1732666510,69.6798940432, 9, 1
19691231_191737,37.4290301536,-122.1732532507,69.4522517189, 9, 0
19691231_191737,37.4290301536,-122.1732532507,69.4522517189, 9, 0
19691231_191737,37.4290301536,-122.1732532507,69.4522517189, 9, 0
19691231_191737,37.4290301536,-122.1732532507,69.4522517189, 9, 0
19691231_191737,37.4290404168,-122.1732576918,69.6795519352, 9, 1
19691231_191737,37.4290404168,-122.1732576918,69.6795519352, 9, 1
19691231_191738,37.4290404168,-122.1732576918,69.6795519352, 9, 1
19691231_191738,37.4290553856,-122.1732567471,68.6845970085, 9, 0
19691231_191738,37.4290553856,-122.1732567471,68.6845970085, 9, 0
19691231_191738,37.4290553856,-122.1732567471,68.6845970085, 9, 0
19691231_191738,37.4290553856,-122.1732567471,68.6845970085, 9, 0
19691231_191738,37.4290395224,-122.1732487233,69.6792303868, 9, 1
19691231_191738,37.4290395224,-122.1732487233,69.6792303868, 9, 1
19691231_191738,37.4290395224,-122.1732487233,69.6792303868, 9, 1
19691231_191738,37.4290395224,-122.1732487233,69.6792303868, 9, 1
19691231_191738,37.4290253376,-122.1732278077,71.2135559059, 9, 0
19691231_191738,37.4290253376,-122.1732278077,71.2135559059, 9, 0
19691231_191738,37.4290253376,-122.1732278077,71.2135559059, 9, 0
19691231_191738,37.4290253376,-122.1732278077,71.2135559059, 9, 0
19691231_191738,37.4290253376,-122.1732278077,71.2135559059, 9, 0
19691231_191738,37.4290386851,-122.1732397461,69.6789294159, 9, 1
19691231_191738,37.4290386851,-122.1732397461,69.6789294159, 9, 1
19691231_191738,37.4290386851,-122.1732397461,69.6789294159, 9, 1
19691231_191738,37.4290386851,-122.1732397461,69.6789294159, 9, 1
19691231_191738,37.4290350553,-122.1732282028,70.7542494831, 9, 0
19691231_191738,37.4290350553,-122.1732282028,70.7542494831, 9, 0
19691231_191738,37.4290350553,-122.1732282028,70.7542494831, 9, 0
19691231_191738,37.4290350553,-122.1732282028,70.7542494831, 9, 0
19691231_191738,37.4290379052,-122.1732307607,69.6786490416, 9, 1
19691231_191738,37.4290379052,-122.1732307607,69.6786490416, 9, 1
19691231_191738,37.4290379052,-122.1732307607,69.6786490416, 9, 1
19691231_191738,37.4290396955,-122.1732003568,69.1971524320, 9, 0
19691231_191738,37.4290396955,-122.1732003568,69.1971524320, 9, 0
19691231_191738,37.4290396955,-122.1732003568,69.1971524320, 9, 0
19691231_191738,37.4290396955,-122.1732003568,69.1971524320, 9, 0
19691231_191738,37.4290371826,-122.1732217679,69.6783892846, 9, 1
19691231_191738,37.4290371826,-122.1732217679,69.6783892846, 9, 1
19691231_191738,37.4290371826,-122.1732217679,69.6783892846, 9, 1
19691231_191738,37.4290436775,-122.1732305789,69.6392535731, 9, 0
19691231_191738,37.4290436775,-122.1732305789,69.6392535731, 9, 0
19691231_191738,37.4290436775,-122.1732305789,69.6392535731, 9, 0
19691231_191738,37.4290436775,-122.1732305789,69.6392535731, 9, 0
19691231_191738,37.4290365174,-122.1732127681,69.6781501561, 9, 1
19691231_191738,37.4290365174,-122.1732127681,69.6781501561, 9, 1
19691231_191739,37.4290365174,-122.1732127681,69.6781501561, 9, 1
19691231_191739,37.4290255433,-122.1732132461,71.4535171604, 9, 0
19691231_191739,37.4290255433,-122.1732132461,71.4535171604, 9, 0
19691231_191739,37.4290255433,-122.1732132461,71.4535171604, 9, 0
19691231_191739,37.4290255433,-122.1732132461,71.4535171604, 9, 0
19691231_191739,37.4290359096,-122.1732037619,69.6779316768, 9, 1
19691231_191739,37.4290359096,-122.1732037619,69.6779316768, 9, 1
19691231_191739,37.4290359096,-122.1732037619,69.6779316768, 9, 1
19691231_191739,37.4290381700,-122.1731849158,70.7583776133, 9, 0
19691231_191739,37.4290381700,-122.1731849158,70.7583776133, 9, 0
19691231_191739,37.4290381700,-122.1731849158,70.7583776133, 9, 0
19691231_191739,37.4290381700,-122.1731849158,70.7583776133, 9, 0
19691231_191739,37.4290353593,-122.1731947499,69.6777338600, 9, 1
19691231_191739,37.4290353593,-122.1731947499,69.6777338600, 9, 1
19691231_191739,37.4290353593,-122.1731947499,69.6777338600, 9, 1
19691231_191739,37.4290353593,-122.1731947499,69.6777338600, 9, 1
19691231_191739,37.4290353593,-122.1731947499,69.6777338600, 9, 1
19691231_191739,37.4290408623,-122.1732030523,67.6308363178, 9, 0
19691231_191739,37.4290408623,-122.1732030523,67.6308363178, 9, 0
19691231_191739,37.4290408623,-122.1732030523,67.6308363178, 9, 0
19691231_191739,37.4290408623,-122.1732030523,67.6308363178, 9, 0
19691231_191739,37.4290348666,-122.1731857326,69.6775567146, 9, 1
19691231_191739,37.4290348666,-122.1731857326,69.6775567146, 9, 1
19691231_191739,37.4290348666,-122.1731857326,69.6775567146, 9, 1
19691231_191739,37.4290317228,-122.1731827033,67.8860037677, 9, 0
19691231_191739,37.4290317228,-122.1731827033,67.8860037677, 9, 0
19691231_191739,37.4290317228,-122.1731827033,67.8860037677, 9, 0
19691231_191739,37.4290317228,-122.1731827033,67.8860037677, 9, 0
19691231_191739,37.4290344313,-122.1731767107,69.6774002569, 9, 1
19691231_191739,37.4290344313,-122.1731767107,69.6774002569, 9, 1
19691231_191739,37.4290344313,-122.1731767107,69.6774002569, 9, 1
19691231_191739,37.4290267663,-122.1731843499,69.4947034098, 9, 0
19691231_191739,37.4290267663,-122.1731843499,69.4947034098, 9, 0
19691231_191739,37.4290267663,-122.1731843499,69.4947034098, 9, 0
19691231_191739,37.4290267663,-122.1731843499,69.4947034098, 9, 0
19691231_191739,37.4290340537,-122.1731676848,69.6772644943, 9, 1
19691231_191739,37.4290340537,-122.1731676848,69.6772644943, 9, 1
19691231_191740,37.4290340537,-122.1731676848,69.6772644943, 9, 1
19691231_191740,37.4290040049,-122.1731832927,70.7725827403, 9, 0
19691231_191740,37.4290040049,-122.1731832927,70.7725827403, 9, 0
19691231_191740,37.4290040049,-122.1731832927,70.7725827403, 9, 0
19691231_191740,37.4290040049,-122.1731832927,70.7725827403, 9, 0
19691231_191740,37.4290337336,-122.1731586553,69.6771494357, 9, 1
19691231_191740,37.4290337336,-122.1731586553,69.6771494357, 9, 1
19691231_191740,37.4290337336,-122.1731586553,69.6771494357, 9, 1
19691231_191740,37.4290376282,-122.1731441659,69.9026562170, 9, 0
19691231_191740,37.4290376282,-122.1731441659,69.9026562170, 9, 0
19691231_191740,37.4290376282,-122.1731441659,69.9026562170, 9, 0
19691231_191740,37.4290376282,-122.1731441659,69.9026562170, 9, 0
19691231_191740,37.4290376282,-122.1731441659,69.9026562170, 9, 0
19691231_191740,37.4290334712,-122.1731496229,69.6770550877, 9, 1
19691231_191740,37.4290334712,-122.1731496229,69.6770550877, 9, 1
19691231_191740,37.4290334712,-122.1731496229,69.6770550877, 9, 1
19691231_191740,37.4290334712,-122.1731496229,69.6770550877, 9, 1
19691231_191740,37.4290299773,-122.1731381652,66.9849616668, 9, 0
19691231_191740,37.4290299773,-122.1731381652,66.9849616668, 9, 0
19691231_191740,37.4290299773,-122.1731381652,66.9849616668, 9, 0
19691231_191740,37.4290299773,-122.1731381652,66.9849616668, 9, 0
19691231_191740,37.4290332663,-122.1731405882,69.6769814569, 9, 1
19691231_191740,37.4290332663,-122.1731405882,69.6769814569, 9, 1
19691231_191740,37.4290332663,-122.1731405882,69.6769814569, 9, 1
19691231_191740,37.4290332663,-122.1731405882,69.6769814569, 9, 1
19691231_191740,37.4290383019,-122.1731251582,68.5781970078, 9, 0
19691231_191740,37.4290383019,-122.1731251582,68.5781970078, 9, 0
19691231_191740,37.4290383019,-122.1731251582,68.5781970078, 9, 0
19691231_191740,37.4290383019,-122.1731251582,68.5781970078, 9, 0
19691231_191740,37.4290331191,-122.1731315517,69.6769285487, 9, 1
19691231_191740,37.4290331191,-122.1731315517,69.6769285487, 9, 1
19691231_191740,37.4290331191,-122.1731315517,69.6769285487, 9, 1
19691231_191740,37.4290535945,-122.1731162614,70.3827100095, 9, 0
19691231_191740,37.4290535945,-122.1731162614,70.3827100095, 9, 0
19691231_191740,37.4290535945,-122.1731162614,70.3827100095, 9, 0
19691231_191740,37.4290535945,-122.1731162614,70.3827100095, 9, 0
